tract_geoid,state,i,group,hh_idx_within_group,rcv_kUSD,contents_kUSD
34013021601,NJ,2440,renter,186,24.1684424,19.95741195
34013021601,NJ,2441,renter,187,40.53468507,40.28489844
34013021601,NJ,2442,renter,188,11.5535192,18.546108
34013021601,NJ,2443,renter,189,19.49459285,21.5124773
34013021601,NJ,2444,renter,190,66.06292998,30.49805684
34013021601,NJ,2445,renter,191,20.64808977,11.13740724
34013021601,NJ,2446,renter,192,144.4870748,15.74262694
34013021601,NJ,2447,renter,193,132.2813929,33.3775572
34013021601,NJ,2448,renter,194,41.9385548,27.85232573
34013021601,NJ,2449,renter,195,47.33020297,16.34977118
34013021601,NJ,2450,renter,196,124.7753521,26.1423765
34013021601,NJ,2451,renter,197,5.114533198,16.82311232
34013021601,NJ,2452,renter,198,3.134895578,14.73841265
34013021601,NJ,2453,renter,199,18.40283233,24.622256
34013021601,NJ,2454,renter,200,74.19900207,25.57122182
34013021601,NJ,2455,renter,201,173.7124163,30.59219225
34013021601,NJ,2456,renter,202,33.87167193,22.92335733
34013021601,NJ,2457,renter,203,5.280602681,11.25833198
34013021601,NJ,2458,renter,204,415.5726446,10.12552476
34013021601,NJ,2459,renter,205,6.87223966,19.88003716
34013021601,NJ,2460,renter,206,88.17168072,22.86358022
34013021601,NJ,2461,renter,207,18.75267277,22.62472905
34013021601,NJ,2462,renter,208,259.4665332,58.74104832
34013021601,NJ,2463,renter,209,10.13911738,50.81677899
34013021601,NJ,2464,renter,210,75.54355596,45.19140842
34013021601,NJ,2465,renter,211,40.50476811,5.212480735
34013021601,NJ,2466,renter,212,162.981214,88.42915488
34013021601,NJ,2467,renter,213,24.0211052,46.41674885
34013021601,NJ,2468,renter,214,16.24587916,67.61450868
34013021601,NJ,2469,renter,215,10.06887929,55.28263347
34013021601,NJ,2470,renter,216,1.076764775,75.72506697
34013021601,NJ,2471,renter,217,15.0995774,68.04684907
34013021601,NJ,2472,renter,218,5.990942928,12.44428437
34013021601,NJ,2473,renter,219,47.80322784,60.43516331
34013021601,NJ,2474,renter,220,1.145649309,51.63002301
34013021601,NJ,2475,renter,221,1.793865058,10.87162268
34013021601,NJ,2476,renter,222,3.295049834,24.70296789
34013021601,NJ,2477,renter,223,45.49237725,3.865854073
34013021601,NJ,2478,renter,224,19.4069702,11.41162893
34013021601,NJ,2479,renter,225,28.22089748,17.70963147
34013021601,NJ,2480,renter,226,62.46747802,22.35705464
34013021601,NJ,2481,renter,227,188.9224094,23.72315814
34013021601,NJ,2482,renter,228,59.87652216,29.38517226
34013021601,NJ,2483,renter,229,43.33497119,9.907407821
34013021601,NJ,2484,renter,230,8.210027601,24.7934531
34013021601,NJ,2485,renter,231,235.5140749,19.60243534
34013021601,NJ,2486,renter,232,2.52556075,20.13054508
34013021601,NJ,2487,renter,233,41.03488247,25.91808206
34013021601,NJ,2488,renter,234,46.90395787,56.41108716
34013021601,NJ,2489,renter,235,94.14669215,9.068256831
34013021601,NJ,2490,renter,236,68.71455564,15.07661801
34013021601,NJ,2491,renter,237,15.0274726,12.00112883
34013021601,NJ,2492,renter,238,3.548778413,16.73844382
34013021601,NJ,2493,renter,239,20.4305683,23.30186332
34013021601,NJ,2494,renter,240,41.86321043,44.15660324
34013021601,NJ,2495,renter,241,156.9863152,29.09416451
34013021601,NJ,2496,renter,242,13.80210222,14.07182283
34013021601,NJ,2497,renter,243,9.06318015,5.501419717
34013021601,NJ,2498,renter,244,38.09052496,30.99792123
34013021601,NJ,2499,renter,245,11.62548187,91.77874991
34013021601,NJ,2500,renter,246,5.893467732,9.247593503
34013021601,NJ,2501,renter,247,9.820879277,6.645163778
34013021601,NJ,2502,renter,248,13.3794627,23.52610571
34013021601,NJ,2503,renter,249,10.73176679,36.36524797
34013021601,NJ,2504,renter,250,174.9099954,21.31080792
34013021601,NJ,2505,renter,251,34.13177543,30.60260602
34013021601,NJ,2506,renter,252,26.92693421,59.6949276
34013021601,NJ,2507,renter,253,74.34244521,40.71213498
34013021601,NJ,2508,renter,254,80.93615456,48.61322448
34013021601,NJ,2509,renter,255,12.49682745,18.42920167
34013021601,NJ,2510,renter,256,165.7692851,29.72573862
34013021601,NJ,2511,renter,257,41.47392998,41.53410339
34013021601,NJ,2512,renter,258,15.02454239,13.07767877
34013021601,NJ,2513,renter,259,30.76551925,20.6188867
34013021601,NJ,2514,renter,260,119.6247105,7.751850535
34013021601,NJ,2515,renter,261,45.98607997,10.99625882
34013021601,NJ,2516,renter,262,17.76618757,24.45958913
34013021601,NJ,2517,renter,263,21.77305441,25.37826046
34013021601,NJ,2518,renter,264,92.7350803,36.90542738
34013021601,NJ,2519,renter,265,8.015384327,42.10647884
34013021601,NJ,2520,renter,266,20.91097727,31.3904244
34013021601,NJ,2521,renter,267,25.15375593,12.66304952
34013021601,NJ,2522,renter,268,19.58818111,33.89352386
34013021601,NJ,2523,renter,269,0.692747138,19.85851733
34013021601,NJ,2524,renter,270,26.00181176,10.52794862
34013021601,NJ,2525,renter,271,14.92204684,24.25573479
34013021601,NJ,2526,renter,272,51.84771762,10.15412915
34013021601,NJ,2527,renter,273,17.62995527,11.88578246
34013021601,NJ,2528,renter,274,3.456641857,29.04502238
34013021601,NJ,2529,renter,275,99.67859354,28.67899815
34013021601,NJ,2530,renter,276,21.80095121,21.78756219
34013021601,NJ,2531,renter,277,31.77842754,44.10578179
34013021601,NJ,2532,renter,278,29.92966547,39.5496982
34013021601,NJ,2533,renter,279,23.68725146,29.83322406
34013021601,NJ,2534,renter,280,33.96550181,12.84469083
34013021601,NJ,2535,renter,281,293.1154696,33.47450398
34013021601,NJ,2536,renter,282,20.00540127,19.90484289
34013021601,NJ,2537,renter,283,29.79887499,9.704895245
34013021601,NJ,2538,renter,284,33.38882545,44.11279633
34013021601,NJ,2539,renter,285,32.57587217,89.69848819
34013021601,NJ,2540,renter,286,10.32196539,13.24065879
34013021601,NJ,2541,renter,287,241.1492376,47.51258513
34013021601,NJ,2542,renter,288,5.729241991,24.47965472
34013021601,NJ,2543,renter,289,88.91981166,53.37878654
34013021601,NJ,2544,renter,290,162.5067376,5.724426018
34013021601,NJ,2545,renter,291,235.9877158,39.61342294
34013021601,NJ,2546,renter,292,210.3809584,45.60480636
34013021601,NJ,2547,renter,293,89.35906351,12.63867098
34013021601,NJ,2548,renter,294,38.35501535,10.68457413
34013021601,NJ,2549,renter,295,19.77276781,46.62696874
34013021601,NJ,2550,renter,296,24.03700517,12.00789638
34013021601,NJ,2551,renter,297,79.89211665,20.29009394
34013021601,NJ,2552,renter,298,21.63086014,16.03031253
34013021601,NJ,2553,renter,299,124.1709373,31.93775965
34013021601,NJ,2554,renter,300,15.33706786,29.32897528
34013021601,NJ,2555,renter,301,136.799039,11.35053859
34013021601,NJ,2556,renter,302,9.160023748,42.99615985
34013021601,NJ,2557,renter,303,6.845233861,6.365778688
34013021601,NJ,2558,renter,304,19.62037705,25.32003972
34013021601,NJ,2559,renter,305,47.5576502,54.7370545
34013021601,NJ,2560,renter,306,16.3161599,19.65917508
34013021601,NJ,2561,renter,307,69.97087871,12.24774163
34013021601,NJ,2562,renter,308,19.29891474,32.50282188
34013021601,NJ,2563,renter,309,21.62325362,36.80476144
34013021601,NJ,2564,renter,310,36.42093999,16.32682169
34013021601,NJ,2565,renter,311,38.97224386,11.67431001
34013021601,NJ,2566,renter,312,30.40244007,20.3953775
34013021601,NJ,2567,renter,313,5.330516548,9.255636962
34013021601,NJ,2568,renter,314,16.82573372,31.07825535
34013021601,NJ,2569,renter,315,6.920776214,9.854937494
34013021601,NJ,2570,renter,316,87.0021836,4.710766699
34013021601,NJ,2571,renter,317,2.460294325,42.18050153
34013021601,NJ,2572,renter,318,72.75992107,28.38208556
34013021601,NJ,2573,renter,319,135.3769284,28.06565945
34013021601,NJ,2574,renter,320,41.85626866,41.45906668
34013021601,NJ,2575,renter,321,16.16387043,13.96574181
34013021601,NJ,2576,renter,322,113.8934142,12.28934096
34013021601,NJ,2577,renter,323,58.28122053,21.34567321
34013021601,NJ,2578,renter,324,62.32756552,14.85921777
34013021601,NJ,2579,renter,325,16.64033049,24.21803128
34013021601,NJ,2580,renter,326,13.41966342,47.96803238
34013021601,NJ,2581,renter,327,7.224134481,20.43507223
34013021601,NJ,2582,renter,328,24.85730565,14.81067188
34013021601,NJ,2583,renter,329,1.814288962,28.29430283
34013021601,NJ,2584,renter,330,86.13393327,28.71517835
34013021601,NJ,2585,renter,331,2.741069922,9.921590109
34013021601,NJ,2586,renter,332,20.61984863,27.86062828
34013021601,NJ,2587,renter,333,24.60981874,25.55058747
34013021601,NJ,2588,renter,334,31.45457462,10.08239466
34013021601,NJ,2589,renter,335,35.12433679,11.19902138
34013021601,NJ,2590,renter,336,22.97484687,19.84482065
34013021601,NJ,2591,renter,337,80.83387845,65.15739476
34013021601,NJ,2592,renter,338,30.90741855,79.68143367
34013021601,NJ,2593,renter,339,4.567783455,19.64675959
34013021601,NJ,2594,renter,340,66.25862626,9.4673598
34013021601,NJ,2595,renter,341,110.1175425,15.83350414
34013021601,NJ,2596,renter,342,45.26161447,13.2018271
34013021601,NJ,2597,renter,343,30.00059522,168.7342041
34013021601,NJ,2598,renter,344,493.0900243,37.52231817
34013021601,NJ,2599,renter,345,6.511348711,24.48414059
34013021601,NJ,2600,renter,346,20.38462135,76.83910163
34013021601,NJ,2601,renter,347,3.817885049,5.357355738
34013021601,NJ,2602,renter,348,4.080012552,8.387527106
34013021601,NJ,2603,renter,349,34.50577975,49.3026216
34013021601,NJ,2604,renter,350,22.59844934,14.99770003
34013021601,NJ,2605,renter,351,8.078980295,29.30896114
34013021601,NJ,2606,renter,352,7.947759466,82.87830946
34013021601,NJ,2607,renter,353,18.62801979,27.06813062
34013021601,NJ,2608,renter,354,580.4790599,24.43315057
34013021601,NJ,2609,renter,355,130.6394901,32.36106192
34013021601,NJ,2610,renter,356,29.63148456,9.319880875
34013021601,NJ,2611,renter,357,78.64801076,11.27998486
34013021601,NJ,2612,renter,358,16.23330273,9.981844254
34013021601,NJ,2613,renter,359,390.6166715,70.48819346
34013021601,NJ,2614,renter,360,27.06040741,12.60182693
34013021601,NJ,2615,renter,361,155.173943,26.54184943
34013021601,NJ,2616,renter,362,31.07938284,34.65799811
34013021601,NJ,2617,renter,363,40.21090235,54.79870493
34013021601,NJ,2618,renter,364,99.09939078,33.92560207
34013021601,NJ,2619,renter,365,39.31110414,30.28445251
34013021601,NJ,2620,renter,366,9.025813599,10.95051805
34013021601,NJ,2621,renter,367,3.714547463,28.25789092
34013021601,NJ,2622,renter,368,18.08951538,17.85335752
34013021601,NJ,2623,renter,369,6.112174802,24.41803492
34013021601,NJ,2624,renter,370,1.550042708,19.61281004
34013021601,NJ,2625,renter,371,46.53930233,53.82948657
34013021601,NJ,2626,renter,372,4.432218449,16.46557073
34013021601,NJ,2627,renter,373,5.634401949,84.92353742
34013021601,NJ,2628,renter,374,11.39108315,12.92629335
34013021601,NJ,2629,renter,375,126.9135519,33.73203935
34013021601,NJ,2630,renter,376,95.34827732,180.7198402
34013021601,NJ,2631,renter,377,27.93219265,45.01757374
34013021601,NJ,2632,renter,378,14.94261344,138.7867911
34013021601,NJ,2633,renter,379,15.28711214,13.55520512
34013021601,NJ,2634,renter,380,13.10555756,6.820245667
34013021601,NJ,2635,renter,381,18.74070477,33.42436863
34013021601,NJ,2636,renter,382,91.65724047,28.22303533
34013021601,NJ,2637,renter,383,17.22302548,8.421841162
34013021601,NJ,2638,renter,384,103.5304949,12.59206114
34013021601,NJ,2639,renter,385,7.70901699,6.804871548
34013021601,NJ,2640,renter,386,60.47055359,5.141208036
34013021601,NJ,2641,renter,387,2.319929901,17.52787102
34013021601,NJ,2642,renter,388,95.19176729,19.94617624
34013021601,NJ,2643,renter,389,52.9566613,40.14880692
34013021601,NJ,2644,renter,390,144.7166054,50.00294994
34013021601,NJ,2645,renter,391,2.206717717,65.98811966
34013021601,NJ,2646,renter,392,18.40834987,61.62583079
34013021601,NJ,2647,renter,393,63.04574772,9.658506344
34013021601,NJ,2648,renter,394,87.45138051,17.23039246
34013021601,NJ,2649,renter,395,70.87255973,33.15888548
34013021601,NJ,2650,renter,396,6.084665652,10.79552965
34013021601,NJ,2651,renter,397,20.90674065,40.07423433
34013021601,NJ,2652,renter,398,17.40260154,9.582702262
34013021601,NJ,2653,renter,399,99.47852456,23.48679082
34013021601,NJ,2654,renter,400,33.62009612,39.96036464
34013021601,NJ,2655,renter,401,26.97619463,9.974545471
34013021601,NJ,2656,renter,402,7.16862323,132.6079248
34013021601,NJ,2657,renter,403,8.088601752,42.00105277
34013021601,NJ,2658,renter,404,72.74224187,17.72873195
34013021601,NJ,2659,renter,405,12.55135835,63.24572455
34013021601,NJ,2660,renter,406,1.500342081,15.3604459
34013021601,NJ,2661,renter,407,149.1765828,10.6235262
34013021601,NJ,2662,renter,408,12.09543633,17.62556698
34013021601,NJ,2663,renter,409,27.99088303,8.887771052
34013021601,NJ,2664,renter,410,144.5149763,27.15584485
34013021601,NJ,2665,renter,411,38.44159317,23.13033843
34013021601,NJ,2666,renter,412,12.92983915,41.80016428
34013021601,NJ,2667,renter,413,26.95381645,22.30867304
34013021601,NJ,2668,renter,414,38.44468035,20.20611412
34013021601,NJ,2669,renter,415,12.68926616,13.02080005
34013021601,NJ,2670,renter,416,22.75553926,9.80241803
34013021601,NJ,2671,renter,417,244.4804663,47.06855813
34013021601,NJ,2672,renter,418,3.82165786,19.65457508
34013021601,NJ,2673,renter,419,7.890480954,16.09721045
34013021601,NJ,2674,renter,420,2.385565837,54.81421155
34013021601,NJ,2675,renter,421,24.58326153,5.790898828
34013021601,NJ,2676,renter,422,126.5686434,38.93316334
34013021601,NJ,2677,renter,423,6.095307656,46.1761798
34013021601,NJ,2678,renter,424,30.49683517,6.590702228
34013021601,NJ,2679,renter,425,15.05490832,51.08671364
34013021601,NJ,2680,renter,426,17.79154774,33.61959805
34013021601,NJ,2681,renter,427,6.651424437,35.61511072
34013021601,NJ,2682,renter,428,51.45602859,51.31079002
34013021601,NJ,2683,renter,429,11.73311816,63.03796382
34013021601,NJ,2684,renter,430,115.3468884,14.19399749
34013021601,NJ,2685,renter,431,12.70997901,32.98561231
34013021601,NJ,2686,renter,432,107.0817537,21.34441248
34013021601,NJ,2687,renter,433,54.46636957,63.66324983
34013021601,NJ,2688,renter,434,68.28494752,14.4357743
34013021601,NJ,2689,renter,435,19.59856804,33.95100691
34013021601,NJ,2690,renter,436,8.231648982,91.40288472
34013021601,NJ,2691,renter,437,67.61002076,6.033004666
34013021601,NJ,2692,renter,438,11.08533746,28.64551218
34013021601,NJ,2693,renter,439,6.69141195,111.2461651
34013021601,NJ,2694,renter,440,69.04247043,13.86167195
34013021601,NJ,2695,renter,441,7.411955089,69.77426525
34013021601,NJ,2696,renter,442,13.43382961,17.07381989
34013021601,NJ,2697,renter,443,2.044635392,53.07490677
34013021601,NJ,2698,renter,444,60.87317248,14.61016139
34013021601,NJ,2699,renter,445,31.66704193,42.25614622
34013021601,NJ,2700,renter,446,26.56699198,26.01294072
34013021601,NJ,2701,renter,447,5.740782822,10.74184602
34013021601,NJ,2702,renter,448,23.37664652,18.61584407
34013021601,NJ,2703,renter,449,3.139463029,17.20765063
34013021601,NJ,2704,renter,450,7.73641713,6.960718137
34013021601,NJ,2705,renter,451,8.531705887,48.07556322
34013021601,NJ,2706,renter,452,72.77060567,19.14859309
34013021601,NJ,2707,renter,453,6.653853636,20.13819587
34013021601,NJ,2708,renter,454,203.0540565,32.02910675
34013021601,NJ,2709,renter,455,145.3812818,32.31039352
34013021601,NJ,2710,renter,456,28.72410675,7.429141753
34013021601,NJ,2711,renter,457,24.51031093,38.12239508
34013021601,NJ,2712,renter,458,8.35846762,12.93324014
34013021601,NJ,2713,renter,459,11.54784548,44.37880791
34013021601,NJ,2714,renter,460,21.77686382,67.42426412
34013021601,NJ,2715,renter,461,121.6387798,42.83726028
34013021601,NJ,2716,renter,462,26.04901093,28.67446128
34013021601,NJ,2717,renter,463,41.62063943,22.35809889
34013021601,NJ,2718,renter,464,5.330186547,87.79006055
34013021601,NJ,2719,renter,465,125.2091789,15.17532377
34013021601,NJ,2720,renter,466,19.36894213,119.9546021
34013021601,NJ,2721,renter,467,5.577103821,16.40916313
34013021601,NJ,2722,renter,468,128.6444762,29.09422354
34013021601,NJ,2723,renter,469,9.035554144,7.022405565
34013021601,NJ,2724,renter,470,57.13207337,18.2597105
34013021601,NJ,2725,renter,471,20.52674257,6.061140188
34013021601,NJ,2726,renter,472,21.80805922,70.69648296
34013021601,NJ,2727,renter,473,7.33449748,38.2486382
34013021601,NJ,2728,renter,474,18.89890105,23.72858596
34013021601,NJ,2729,renter,475,125.4128224,55.61031401
34013021601,NJ,2730,renter,476,82.3752857,26.00281868
34013021601,NJ,2731,renter,477,47.65235193,48.65138327
34013021601,NJ,2732,renter,478,5.184255888,10.16324389
34013021601,NJ,2733,renter,479,140.2739186,18.59393273
34013021601,NJ,2734,renter,480,3.6181288,27.83051489
34013021601,NJ,2735,renter,481,12.93886833,7.760013807
34013021601,NJ,2736,renter,482,2.882103849,19.11816399
34013021601,NJ,2737,renter,483,23.86455709,74.26322698
34013021601,NJ,2738,renter,484,18.40777043,9.88687241
34013021601,NJ,2739,renter,485,374.2328451,42.50432792
34013021601,NJ,2740,renter,486,13.31136208,6.836027601
34013021601,NJ,2741,renter,487,4.649460124,30.55485815
34013021601,NJ,2742,renter,488,4.43801313,12.59526887
34013021601,NJ,2743,renter,489,6.131818744,35.89098969
34013021601,NJ,2744,renter,490,166.4375302,14.40740828
34013021601,NJ,2745,renter,491,19.74436677,66.80567279
34013021601,NJ,2746,renter,492,15.34877709,30.13134787
34013021602,NJ,1,owner,1,184.6625983,110.797559
34013021602,NJ,2,owner,2,206.7898104,124.0738862
34013021602,NJ,3,owner,3,522.7543795,313.6526277
34013021602,NJ,4,owner,4,73.31283242,43.98769945
34013021602,NJ,5,owner,5,60.86412392,36.51847435
34013021602,NJ,6,owner,6,409.2337024,245.5402214
34013021602,NJ,7,owner,7,351.2614908,210.7568945
34013021602,NJ,8,owner,8,707.2360046,424.3416027
34013021602,NJ,9,owner,9,638.7633381,383.2580029
34013021602,NJ,10,owner,10,256.6287854,153.9772712
34013021602,NJ,11,owner,11,303.8898,182.33388
34013021602,NJ,12,owner,12,487.7294552,292.6376731
34013021602,NJ,13,owner,13,212.9252734,127.755164
34013021602,NJ,14,owner,14,164.7551259,98.85307556
34013021602,NJ,15,owner,15,409.5810496,245.7486298
34013021602,NJ,16,owner,16,140.4028407,84.2417044
34013021602,NJ,17,owner,17,279.7778246,167.8666948
34013021602,NJ,18,owner,18,209.409955,125.645973
34013021602,NJ,19,owner,19,311.9969879,187.1981927
34013021602,NJ,20,owner,20,114.7598345,68.85590069
34013021602,NJ,21,owner,21,721.2945838,432.7767503
34013021602,NJ,22,owner,22,611.5448403,366.9269042
34013021602,NJ,23,owner,23,129.9463427,77.96780563
34013021602,NJ,24,owner,24,261.562528,156.9375168
34013021602,NJ,25,owner,25,270.5467263,162.3280358
34013021602,NJ,26,owner,26,142.037396,85.2224376
34013021602,NJ,27,owner,27,275.0103474,165.0062084
34013021602,NJ,28,owner,28,3176.54439,1905.926634
34013021602,NJ,29,owner,29,106.3220018,63.79320109
34013021602,NJ,30,owner,30,166.8700694,100.1220417
34013021602,NJ,31,owner,31,771.336351,462.8018106
34013021602,NJ,32,owner,32,326.9049876,196.1429926
34013021602,NJ,33,owner,33,394.6016618,236.7609971
34013021602,NJ,34,owner,34,903.7048299,542.2228979
34013021602,NJ,35,owner,35,92.75188667,55.651132
34013021602,NJ,36,owner,36,446.4026995,267.8416197
34013021602,NJ,37,owner,37,587.1864546,352.3118728
34013021602,NJ,38,owner,38,563.1365383,337.881923
34013021602,NJ,39,owner,39,220.4243128,132.2545877
34013021602,NJ,40,owner,40,271.5321747,162.9193048
34013021602,NJ,41,owner,41,345.3031215,207.1818729
34013021602,NJ,42,owner,42,294.6922854,176.8153712
34013021602,NJ,43,owner,43,261.8788887,157.1273332
34013021602,NJ,44,owner,44,87.86838382,52.72103029
34013021602,NJ,45,owner,45,166.9601117,100.176067
34013021602,NJ,46,owner,46,1194.167081,716.5002485
34013021602,NJ,47,owner,47,438.9007767,263.340466
34013021602,NJ,48,owner,48,374.3119582,224.5871749
34013021602,NJ,49,owner,49,142.498627,85.49917619
34013021602,NJ,50,owner,50,326.6252291,195.9751375
34013021602,NJ,51,owner,51,393.1539855,235.8923913
34013021602,NJ,52,owner,52,311.716355,187.029813
34013021602,NJ,53,owner,53,584.3563474,350.6138084
34013021602,NJ,54,owner,54,269.6765194,161.8059116
34013021602,NJ,55,owner,55,479.9825862,287.9895517
34013021602,NJ,56,owner,56,155.8854415,93.53126488
34013021602,NJ,57,owner,57,969.3478899,581.608734
34013021602,NJ,58,owner,58,452.5650353,271.5390212
34013021602,NJ,59,owner,59,634.3243343,380.5946006
34013021602,NJ,60,owner,60,256.2967142,153.7780285
34013021602,NJ,61,owner,61,205.9481367,123.568882
34013021602,NJ,62,owner,62,450.1718384,270.1031031
34013021602,NJ,63,owner,63,486.5742752,291.9445651
34013021602,NJ,64,owner,64,280.8001069,168.4800641
34013021602,NJ,65,owner,65,236.835542,142.1013252
34013021602,NJ,66,owner,66,300.7611169,180.4566702
34013021602,NJ,67,owner,67,232.0364094,139.2218456
34013021602,NJ,68,owner,68,542.1347878,325.2808727
34013021602,NJ,69,owner,69,469.246964,281.5481784
34013021602,NJ,70,owner,70,234.5712971,140.7427783
34013021602,NJ,71,owner,71,343.5892102,206.1535261
34013021602,NJ,72,owner,72,464.5420069,278.7252041
34013021602,NJ,73,owner,73,376.8972291,226.1383375
34013021602,NJ,74,owner,74,208.8318361,125.2991017
34013021602,NJ,75,owner,75,435.164619,261.0987714
34013021602,NJ,76,owner,76,589.9711296,353.9826778
34013021602,NJ,77,owner,77,313.1741202,187.9044721
34013021602,NJ,78,owner,78,211.7419353,127.0451612
34013021602,NJ,79,owner,79,218.1079727,130.8647836
34013021602,NJ,80,owner,80,214.5173614,128.7104169
34013021602,NJ,81,owner,81,259.5698058,155.7418835
34013021602,NJ,82,owner,82,133.3047087,79.98282521
34013021602,NJ,83,owner,83,448.4284364,269.0570618
34013021602,NJ,84,owner,84,113.2966105,67.9779663
34013021602,NJ,85,owner,85,221.1603452,132.6962071
34013021602,NJ,86,owner,86,56.94563213,34.16737928
34013021602,NJ,87,owner,87,80.79728017,48.4783681
34013021602,NJ,88,owner,88,93.56520112,56.13912067
34013021602,NJ,89,owner,89,1048.996683,629.3980099
34013021602,NJ,90,owner,90,938.3482112,563.0089267
34013021602,NJ,91,owner,91,199.1719088,119.5031453
34013021602,NJ,92,owner,92,393.5159279,236.1095567
34013021602,NJ,93,owner,93,188.3335961,113.0001577
34013021602,NJ,94,owner,94,353.6321296,212.1792778
34013021602,NJ,95,owner,95,675.0318623,405.0191174
34013021602,NJ,96,owner,96,255.7648603,153.4589162
34013021602,NJ,97,owner,97,285.7478183,171.448691
34013021602,NJ,98,owner,98,300.2927216,180.175633
34013021602,NJ,99,owner,99,230.6469234,138.388154
34013021602,NJ,100,owner,100,259.5273911,155.7164347
34013021602,NJ,101,owner,101,421.0394279,252.6236568
34013021602,NJ,102,owner,102,442.770072,265.6620432
34013021602,NJ,103,owner,103,237.3606021,142.4163613
34013021602,NJ,104,owner,104,144.7999316,86.87995899
34013021602,NJ,105,owner,105,316.1255218,189.6753131
34013021602,NJ,106,owner,106,569.6941595,341.8164957
34013021602,NJ,107,owner,107,165.9375562,99.56253375
34013021602,NJ,108,owner,108,180.7907106,108.4744263
34013021602,NJ,109,owner,109,385.9912039,231.5947223
34013021602,NJ,110,owner,110,271.1084403,162.6650642
34013021602,NJ,111,owner,111,270.4603065,162.2761839
34013021602,NJ,112,owner,112,199.058335,119.435001
34013021602,NJ,113,owner,113,295.9528789,177.5717273
34013021602,NJ,114,owner,114,478.7915552,287.2749331
34013021602,NJ,115,owner,115,374.5905574,224.7543344
34013021602,NJ,116,owner,116,591.3126024,354.7875614
34013021602,NJ,117,owner,117,163.711186,98.22671162
34013021602,NJ,118,owner,118,537.1092628,322.2655577
34013021602,NJ,119,owner,119,275.8694054,165.5216432
34013021602,NJ,120,owner,120,299.3474968,179.6084981
34013021602,NJ,121,owner,121,689.1428847,413.4857308
34013021602,NJ,122,owner,122,501.0209879,300.6125928
34013021602,NJ,123,owner,123,300.1275603,180.0765362
34013021602,NJ,124,owner,124,362.3959922,217.4375953
34013021602,NJ,125,owner,125,427.9470181,256.7682109
34013021602,NJ,126,owner,126,265.7740105,159.4644063
34013021602,NJ,127,owner,127,122.7403422,73.64420535
34013021602,NJ,128,owner,128,261.4820468,156.8892281
34013021602,NJ,129,owner,129,472.3074213,283.3844528
34013021602,NJ,130,owner,130,826.955413,496.1732478
34013021602,NJ,131,owner,131,457.9832843,274.7899706
34013021602,NJ,132,owner,132,444.3934659,266.6360796
34013021602,NJ,133,owner,133,545.0597272,327.0358363
34013021602,NJ,134,owner,134,447.4529431,268.4717659
34013021602,NJ,135,owner,135,288.071275,172.842765
34013021602,NJ,136,owner,136,482.0260374,289.2156224
34013021602,NJ,137,owner,137,467.3102022,280.3861213
34013021602,NJ,138,owner,138,971.0359035,582.6215421
34013021602,NJ,139,owner,139,389.6413706,233.7848224
34013021602,NJ,140,owner,140,190.4155538,114.2493323
34013021602,NJ,141,owner,141,86.6301825,51.9781095
34013021602,NJ,142,owner,142,174.8707273,104.9224364
34013021602,NJ,143,owner,143,358.7355621,215.2413372
34013021602,NJ,144,owner,144,407.8580652,244.7148391
34013021602,NJ,145,owner,145,258.6615876,155.1969526
34013021602,NJ,146,owner,146,649.3565181,389.6139108
34013021602,NJ,147,owner,147,274.460685,164.676411
34013021602,NJ,148,owner,148,103.0995205,61.85971227
34013021602,NJ,149,owner,149,561.8500052,337.1100031
34013021602,NJ,150,owner,150,252.5475419,151.5285251
34013021602,NJ,151,owner,151,448.2022997,268.9213798
34013021602,NJ,152,owner,152,196.9696574,118.1817944
34013021602,NJ,153,owner,153,292.2138134,175.3282881
34013021602,NJ,154,owner,154,101.1921035,60.71526211
34013021602,NJ,155,owner,155,174.5036106,104.7021664
34013021602,NJ,156,owner,156,277.1481229,166.2888737
34013021602,NJ,157,owner,157,793.5220049,476.1132029
34013021602,NJ,158,owner,158,360.0361494,216.0216896
34013021602,NJ,159,owner,159,121.9792963,73.18757779
34013021602,NJ,160,owner,160,147.955372,88.77322322
34013021602,NJ,161,owner,161,339.3700741,203.6220444
34013021602,NJ,162,owner,162,146.0112985,87.60677912
34013021602,NJ,163,owner,163,110.4239828,66.25438968
34013021602,NJ,164,owner,164,210.0664747,126.0398848
34013021602,NJ,165,owner,165,348.2646815,208.9588089
34013021602,NJ,166,owner,166,100.6949094,60.41694565
34013021602,NJ,167,owner,167,161.0643267,96.63859601
34013021602,NJ,168,owner,168,515.7961494,309.4776896
34013021602,NJ,169,owner,169,545.1751722,327.1051033
34013021602,NJ,170,owner,170,385.5667717,231.340063
34013021602,NJ,171,owner,171,393.97757,236.386542
34013021602,NJ,172,owner,172,148.6898498,89.2139099
34013021602,NJ,173,owner,173,413.2430552,247.9458331
34013021602,NJ,174,owner,174,227.2961263,136.3776758
34013021602,NJ,175,owner,175,215.434822,129.2608932
34013021602,NJ,176,owner,176,257.0957934,154.257476
34013021602,NJ,177,owner,177,308.8990066,185.339404
34013021602,NJ,178,owner,178,198.4841114,119.0904669
34013021602,NJ,179,owner,179,177.2889589,106.3733753
34013021602,NJ,180,owner,180,174.3505461,104.6103277
34013021602,NJ,181,owner,181,186.4111419,111.8466852
34013021602,NJ,182,owner,182,322.3686464,193.4211878
